ID,NAME,STATE_ID,CODE,CATEGORY,DELIMITATION
1,ANDAMAN AND NICOBAR ISLANDS,U01,1,GEN,2008
2,SIRPUR,S01,1,GEN,2008
3,ASIFABAD,S01,5,ST,2008
4,KHANAPUR,S01,6,ST,2008
5,ADILABAD,S01,7,GEN,2008
6,BOATH,S01,8,ST,2008
7,NIRMAL,S01,9,GEN,2008
8,MUDHOLE,S01,10,GEN,2008
9,CHENNUR,S01,2,SC,2008
10,BELLAMPALLI,S01,3,SC,2008
11,MANCHERIAL,S01,4,GEN,2008
12,DHARMAPURI,S01,22,SC,2008
13,RAMAGUNDAM,S01,23,GEN,2008
14,MANTHANI,S01,24,GEN,2008
15,PEDDAPALLE,S01,25,GEN,2008
16,KARIMNAGAR,S01,26,GEN,2008
17,CHOPPADANDI,S01,27,SC,2008
18,VEMULAWADA,S01,28,GEN,2008
19,SIRCILLA,S01,29,GEN,2008
20,MANAKONDUR,S01,30,SC,2008
21,HUZURABAD,S01,31,GEN,2008
22,HUSNABAD,S01,32,GEN,2008
23,ARMUR,S01,11,GEN,2008
24,BODHAN,S01,12,GEN,2008
25,NIZAMABAD (URBAN),S01,17,GEN,2008
26,NIZAMABAD (RURAL),S01,18,GEN,2008
27,BALKONDA,S01,19,GEN,2008
28,KORATLA,S01,20,GEN,2008
29,JAGTIAL,S01,21,GEN,2008
30,JUKKAL,S01,13,SC,2008
31,BANSWADA,S01,14,GEN,2008
32,YELLAREDDY,S01,15,GEN,2008
33,KAMAREDDY,S01,16,GEN,2008
34,NARAYANKHED,S01,35,GEN,2008
35,ANDOLE,S01,36,SC,2008
36,ZAHIRABAD,S01,38,SC,2008
37,SIDDIPET,S01,33,GEN,2008
38,MEDAK,S01,34,GEN,2008
39,NARSAPUR,S01,37,GEN,2008
40,SANGAREDDY,S01,39,GEN,2008
41,PATANCHERU,S01,40,GEN,2008
42,DUBBAK,S01,41,GEN,2008
43,GAJWEL,S01,42,GEN,2008
44,MEDCHAL,S01,43,GEN,2008
45,MALKAJGIRI,S01,44,GEN,2008
46,QUTBULLAPUR,S01,45,GEN,2008
47,KUKATPALLE,S01,46,GEN,2008
48,UPPAL,S01,47,GEN,2008
49,LAL BAHADUR NAGAR,S01,49,GEN,2008
50,SECUNDERABAD CANTT,S01,71,SC,2008
51,MUSHEERABAD,S01,57,GEN,2008
52,AMBERPET,S01,59,GEN,2008
53,KHAIRATABAD,S01,60,GEN,2008
54,JUBILEE HILLS,S01,61,GEN,2008
55,SANATHNAGAR,S01,62,GEN,2008
56,NAMPALLY,S01,63,GEN,2008
57,SECUNDERABAD,S01,70,GEN,2008
58,MALAKPET,S01,58,GEN,2008
59,KARWAN,S01,64,GEN,2008
60,GOSHAMAHAL,S01,65,GEN,2008
61,CHARMINAR,S01,66,GEN,2008
62,CHANDRAYANGUTTA,S01,67,GEN,2008
63,YAKUTPURA,S01,68,GEN,2008
64,BAHADURPURA,S01,69,GEN,2008
65,MAHESWARAM,S01,50,GEN,2008
66,RAJENDRANAGAR,S01,51,GEN,2008
67,SERILINGAMPALLY,S01,52,GEN,2008
68,CHEVELLA,S01,53,SC,2008
69,PARGI,S01,54,GEN,2008
70,VICARABAD,S01,55,SC,2008
71,TANDUR,S01,56,GEN,2008
72,KODANGAL,S01,72,GEN,2008
73,NARAYANPET,S01,73,GEN,2008
74,MAHBUBNAGAR,S01,74,GEN,2008
75,JADCHERLA,S01,75,GEN,2008
76,DEVARKADRA,S01,76,GEN,2008
77,MAKTHAL,S01,77,GEN,2008
78,SHADNAGAR,S01,84,GEN,2008
79,WANAPARTHY,S01,78,GEN,2008
80,GADWAL,S01,79,GEN,2008
81,ALAMPUR,S01,80,SC,2008
82,NAGARKURNOOL,S01,81,SC,2008
83,ACHAMPET,S01,82,SC,2008
84,KALWAKURTHY,S01,83,GEN,2008
85,KOLLAPUR,S01,85,GEN,2008
86,DEVARAKONDA,S01,86,ST,2008
87,NAGARJUNA SAGAR,S01,87,GEN,2008
88,MIRYALAGUDA,S01,88,GEN,2008
89,HUZURNAGAR,S01,89,GEN,2008
90,KODAD,S01,90,GEN,2008
91,SURYAPET,S01,91,GEN,2008
92,NALGONDA,S01,92,GEN,2008
93,IBRAHIMPATNAM,S01,48,GEN,2008
94,MUNUGODE,S01,93,GEN,2008
95,BHONGIR,S01,94,GEN,2008
96,NAKREKAL,S01,95,SC,2008
97,THUNGATHURTHI,S01,96,SC,2008
98,ALAIR,S01,97,GEN,2008
99,JANGAON,S01,98,GEN,2008
100,GHANPUR (STATION),S01,99,SC,2008
101,PALAKURTHI,S01,100,GEN,2008
102,PARKAL,S01,104,GEN,2008
103,WARANGAL WEST,S01,105,GEN,2008
104,WARANGAL EAST,S01,106,GEN,2008
105,WARDHANNAPET,S01,107,SC,2008
106,BHUPALPALLE,S01,108,GEN,2008
107,DORNAKAL,S01,101,ST,2008
108,MAHABUBABAD,S01,102,ST,2008
109,NARSAMPET,S01,103,GEN,2008
110,MULUG,S01,109,ST,2008
111,PINAPAKA,S01,110,ST,2008
112,YELLANDU,S01,111,ST,2008
113,BHADRACHALAM,S01,119,ST,2008
114,KHAMMAM,S01,112,GEN,2008
115,PALAIR,S01,113,GEN,2008
116,MADHIRA,S01,114,SC,2008
117,WYRA,S01,115,ST,2008
118,SATHUPALLE,S01,116,SC,2008
119,KOTHAGUDEM,S01,117,GEN,2008
120,ASWARAOPETA,S01,118,ST,2008
121,PALAKONDA,S01,129,ST,2008
122,KURUPAM,S01,130,ST,2008
123,PARVATHIPURAM,S01,131,SC,2008
124,SALUR,S01,132,ST,2008
125,ARAKU VALLEY,S01,147,ST,2008
126,PADERU,S01,148,ST,2008
127,RAMPACHODOVARAM,S01,172,ST,2008
128,ICHCHAPURAM,S01,120,GEN,2008
129,PALASA,S01,121,GEN,2008
130,TEKKALI,S01,122,GEN,2008
131,PATHAPATNAM,S01,123,GEN,2008
132,SRIKAKULAM,S01,124,GEN,2008
133,AMADALAVALASA,S01,125,GEN,2008
134,NARASANNAPETA,S01,127,GEN,2008
135,ETCHERLA,S01,126,GEN,2008
136,RAJAM,S01,128,SC,2008
137,BOBBILI,S01,133,GEN,2008
138,CHEEPURUPALLI,S01,134,GEN,2008
139,GAJAPATHINAGARAM,S01,135,GEN,2008
140,NELLIMARLA,S01,136,GEN,2008
141,VIZIANAGARAM,S01,137,GEN,2008
142,SRUNGAVARAPUKOTA,S01,138,GEN,2008
143,BHIMLI,S01,139,GEN,2008
144,VISAKHAPATNAM EAST,S01,140,GEN,2008
145,VISAKHAPATNAM SOUTH,S01,141,GEN,2008
146,VISAKHAPATNAM NORTH,S01,142,GEN,2008
147,VISAKHAPATNAM WEST,S01,143,GEN,2008
148,GAJUWAKA,S01,144,GEN,2008
149,CHODAVARAM,S01,145,GEN,2008
150,MADUGULA,S01,146,GEN,2008
151,ANAKAPALLE,S01,149,GEN,2008
152,PENDURTHI,S01,150,GEN,2008
153,YELAMANCHILI,S01,151,GEN,2008
154,PAYAKARAOPET,S01,152,SC,2008
155,NARSIPATNAM,S01,153,GEN,2008
156,TUNI,S01,154,GEN,2008
157,PRATHIPADU,S01,155,GEN,2008
158,PITHAPURAM,S01,156,GEN,2008
159,KAKINADA RURAL,S01,157,GEN,2008
160,PEDDAPURAM,S01,158,GEN,2008
161,KAKINADA CITY,S01,160,GEN,2008
162,JAGGAMPETA,S01,171,GEN,2008
163,RAMACHANDRAPURAM,S01,161,GEN,2008
164,MUMMIDIVARAM,S01,162,GEN,2008
165,AMALAPURAM,S01,163,SC,2008
166,RAZOLE,S01,164,SC,2008
167,GANNAVARAM,S01,165,SC,2008
168,KOTHAPETA,S01,166,GEN,2008
169,MANDAPETA,S01,167,GEN,2008
170,ANAPARTHY,S01,159,GEN,2008
171,RAJANAGARAM,S01,168,GEN,2008
172,RAJAHMUNDRY CITY,S01,169,GEN,2008
173,RAJAHMUNDRY RURAL,S01,170,GEN,2008
174,KOVVUR,S01,173,SC,2008
175,NIDADAVOLE,S01,174,GEN,2008
176,GOPALAPURAM,S01,185,SC,2008
177,ACHANTA,S01,175,GEN,2008
178,PALACOLE,S01,176,GEN,2008
179,NARSAPURAM,S01,177,GEN,2008
180,BHIMAVARAM,S01,178,GEN,2008
181,UNDI,S01,179,GEN,2008
182,TANUKU,S01,180,GEN,2008
183,TADEPALLIGUDEM,S01,181,GEN,2008
184,UNGUTURU,S01,182,GEN,2008
185,DENDULURU,S01,183,GEN,2008
186,ELURU,S01,184,GEN,2008
187,POLAVARAM,S01,186,ST,2008
188,CHINTALAPUDI,S01,187,SC,2008
189,NUZVID,S01,189,GEN,2008
190,KAIKALUR,S01,192,GEN,2008
191,GANNAVARAM,S01,190,GEN,2008
192,GUDIVADA,S01,191,GEN,2008
193,PEDANA,S01,193,GEN,2008
194,MACHILIPATNAM,S01,194,GEN,2008
195,AVANIGADDA,S01,195,GEN,2008
196,PAMARRU,S01,196,SC,2008
197,PENAMALURU,S01,197,GEN,2008
198,TIRUVURU,S01,188,SC,2008
199,VIJAYAWADA WEST,S01,198,GEN,2008
200,VIJAYAWADA CENTRAL,S01,199,GEN,2008
201,VIJAYAWADA EAST,S01,200,GEN,2008
202,MYLAVARAM,S01,201,GEN,2008
203,NANDIGAMA,S01,202,SC,2008
204,JAGGAYYAPETA,S01,203,GEN,2008
205,TADIKONDA,S01,205,SC,2008
206,MANGALAGIRI,S01,206,GEN,2008
207,PONNURU,S01,207,GEN,2008
208,TENALI,S01,210,GEN,2008
209,PRATHIPADU,S01,212,SC,2008
210,GUNTUR WEST,S01,213,GEN,2008
211,GUNTUR EAST,S01,214,GEN,2008
212,PEDAKURAPADU,S01,204,GEN,2008
213,CHILAKALURIPET,S01,215,GEN,2008
214,NARASARAOPET,S01,216,GEN,2008
215,SATTENAPALLI,S01,217,GEN,2008
216,VINUKONDA,S01,218,GEN,2008
217,GURAJALA,S01,219,GEN,2008
218,MACHERLA,S01,220,GEN,2008
219,VEMURU,S01,208,SC,2008
220,REPALLE,S01,209,GEN,2008
221,BAPATLA,S01,211,GEN,2008
222,PARCHUR,S01,223,GEN,2008
223,ADDANKI,S01,224,GEN,2008
224,CHIRALA,S01,225,GEN,2008
225,SANTHANUTHALAPADU,S01,226,SC,2008
226,YERRAGONDAPALEM,S01,221,SC,2008
227,DARSI,S01,222,GEN,2008
228,ONGOLE,S01,227,GEN,2008
229,KONDAPI,S01,229,SC,2008
230,MARKAPURAM,S01,230,GEN,2008
231,GIDDALUR,S01,231,GEN,2008
232,KANIGIRI,S01,232,GEN,2008
233,ALLAGADDA,S01,253,GEN,2008
234,SRISAILAM,S01,254,GEN,2008
235,NANDIKOTKUR,S01,255,SC,2008
236,PANYAM,S01,257,GEN,2008
237,NANDYAL,S01,258,GEN,2008
238,BANAGANAPALLE,S01,259,GEN,2008
239,DHONE,S01,260,GEN,2008
240,KURNOOL,S01,256,GEN,2008
241,PATTIKONDA,S01,261,GEN,2008
242,KODUMUR,S01,262,SC,2008
243,YEMMIGANUR,S01,263,GEN,2008
244,MANTRALAYAM,S01,264,GEN,2008
245,ADONI,S01,265,GEN,2008
246,ALUR,S01,266,GEN,2008
247,RAYADURG,S01,267,GEN,2008
248,URAVAKONDA,S01,268,GEN,2008
249,GUNTAKAL,S01,269,GEN,2008
250,TADPATRI,S01,270,GEN,2008
251,SINGANAMALA,S01,271,SC,2008
252,ANANTAPUR URBAN,S01,272,GEN,2008
253,KALYANDURG,S01,273,GEN,2008
254,RAPTADU,S01,274,GEN,2008
255,MADAKASIRA,S01,275,SC,2008
256,HINDUPUR,S01,276,GEN,2008
257,PENUKONDA,S01,277,GEN,2008
258,PUTTAPARTHI,S01,278,GEN,2008
259,DHARMAVARAM,S01,279,GEN,2008
260,KADIRI,S01,280,GEN,2008
261,BADVEL,S01,243,SC,2008
262,KADAPA,S01,245,GEN,2008
263,PULIVENDLA,S01,248,GEN,2008
264,KAMALAPURAM,S01,249,GEN,2008
265,JAMMALAMADUGU,S01,250,GEN,2008
266,PRODDATUR,S01,251,GEN,2008
267,MYDUKUR,S01,252,GEN,2008
268,KANDUKUR,S01,228,GEN,2008
269,KAVALI,S01,233,GEN,2008
270,ATMAKUR,S01,234,GEN,2008
271,KOVUR,S01,235,GEN,2008
272,NELLORE CITY,S01,236,GEN,2008
273,NELLORE RURAL,S01,237,GEN,2008
274,UDAYAGIRI,S01,242,GEN,2008
275,SARVEPALLI,S01,238,GEN,2008
276,GUDUR,S01,239,SC,2008
277,SULLURPETA,S01,240,SC,2008
278,VENKATAGIRI,S01,241,GEN,2008
279,TIRUPATI,S01,286,GEN,2008
280,SRIKALAHASTI,S01,287,GEN,2008
281,SATYAVEDU,S01,288,SC,2008
282,RAJAMPET,S01,244,GEN,2008
283,KODUR,S01,246,SC,2008
284,RAYACHOTI,S01,247,GEN,2008
285,THAMBALLAPALLE,S01,281,GEN,2008
286,PILERU,S01,282,GEN,2008
287,MADANAPALLE,S01,283,GEN,2008
288,PUNGANUR,S01,284,GEN,2008
289,CHANDRAGIRI,S01,285,GEN,2008
290,NAGARI,S01,289,GEN,2008
291,GANGADHARA NELLORE,S01,290,SC,2008
292,CHITTOOR,S01,291,GEN,2008
293,PUTHALAPATTU,S01,292,SC,2008
294,PALAMANER,S01,293,GEN,2008
295,KUPPAM,S01,294,GEN,2008
296,LUMLA,S02,1,ST,2008
297,TAWANG,S02,2,ST,2008
298,MUKTO,S02,3,ST,2008
299,DIRANG,S02,4,ST,2008
300,KALAKTANG,S02,5,ST,2008
301,THRIZINO-BURAGAON,S02,6,ST,2008
302,BOMDILA,S02,7,ST,2008
303,BAMENG,S02,8,ST,2008
304,CHAYANGTAJO,S02,9,ST,2008
305,SEPPA EAST,S02,10,ST,2008
306,SEPPA WEST,S02,11,ST,2008
307,PAKKE-KASANG,S02,12,ST,2008
308,ITANAGAR,S02,13,ST,2008
309,DOIMUKH,S02,14,ST,2008
310,SAGALEE,S02,15,ST,2008
311,YACHULI,S02,16,ST,2008
312,ZIRO-HAPOLI,S02,17,ST,2008
313,PALIN,S02,18,ST,2008
314,NYAPIN,S02,19,ST,2008
315,TALI,S02,20,ST,2008
316,KOLORIANG,S02,21,ST,2008
317,NACHO,S02,22,ST,2008
318,TALIHA,S02,23,ST,2008
319,DAPORIJO,S02,24,ST,2008
320,RAGA,S02,25,ST,2008
321,DAMPORIJO,S02,26,ST,2008
322,LIROMOBA,S02,27,ST,2008
323,LIKABALI,S02,28,ST,2008
324,BASAR,S02,29,ST,2008
325,ALONG WEST,S02,30,ST,2008
326,ALONG EAST,S02,31,ST,2008
327,RUMGONG,S02,32,ST,2008
328,MECHUKA,S02,33,ST,2008
329,TUTING-YINGKIONG,S02,34,ST,2008
330,PANGIN,S02,35,ST,2008
331,NARI-KOYU,S02,36,ST,2008
332,PASIGHAT WEST,S02,37,ST,2008
333,PASIGHAT EAST,S02,38,ST,2008
334,MEBO,S02,39,ST,2008
335,MARIYANG-GEKU,S02,40,ST,2008
336,ANINI,S02,41,ST,2008
337,DAMBUK,S02,42,ST,2008
338,ROING,S02,43,ST,2008
339,TEZU,S02,44,ST,2008
340,HAYULIANG,S02,45,ST,2008
341,CHOWKHAM,S02,46,ST,2008
342,NAMSAI,S02,47,ST,2008
343,LEKANG,S02,48,ST,2008
344,BORDUMSA-DIYUM,S02,49,GEN,2008
345,MIAO,S02,50,ST,2008
346,NAMPONG,S02,51,ST,2008
347,CHANGLANG SOUTH,S02,52,ST,2008
348,CHANGLANG NORTH,S02,53,ST,2008
349,NAMSANG,S02,54,ST,2008
350,KHONSA EAST,S02,55,ST,2008
351,KHONSA WEST,S02,56,ST,2008
352,BORDURIA-BAGAPANI,S02,57,ST,2008
353,KANUBARI,S02,58,ST,2008
354,LONGDING-PUMAO,S02,59,ST,2008
355,PONGCHOU-WAKKA,S02,60,ST,2008
356,RATABARI,S03,1,SC,2008
357,PATHARKANDI,S03,2,GEN,2008
358,KARIMGANJ NORTH,S03,3,GEN,2008
359,KARIMGANJ SOUTH,S03,4,GEN,2008
360,BADARPUR,S03,5,GEN,2008
361,HAILAKANDI,S03,6,GEN,2008
362,KATLICHERRA,S03,7,GEN,2008
363,ALGAPUR,S03,8,GEN,2008
364,SILCHAR,S03,9,GEN,2008
365,SONAI,S03,10,GEN,2008
366,DHOLAI,S03,11,SC,2008
367,UDHARBOND,S03,12,GEN,2008
368,LAKHIPUR,S03,13,GEN,2008
369,BARKHOLA,S03,14,GEN,2008
370,KATIGORA,S03,15,GEN,2008
371,HAFLONG,S03,16,ST,2008
372,BOKAJAN,S03,17,ST,2008
373,HOWRAGHAT,S03,18,ST,2008
374,DIPHU,S03,19,ST,2008
375,BAITHALANGSO,S03,20,ST,2008
376,MANKACHAR,S03,21,GEN,2008
377,SALMARA SOUTH,S03,22,GEN,2008
378,DHUBRI,S03,23,GEN,2008
379,GAURIPUR,S03,24,GEN,2008
380,GOLAKGANJ,S03,25,GEN,2008
381,BILASIPARA WEST,S03,26,GEN,2008
382,BILASIPARA EAST,S03,27,GEN,2008
383,GOALPARA EAST,S03,37,GEN,2008
384,GOALPARA WEST,S03,38,GEN,2008
385,JALESWAR,S03,39,GEN,2008
386,GOSSAIGAON,S03,28,GEN,2008
387,KOKRAJHAR WEST,S03,29,ST,2008
388,KOKRAJHAR EAST,S03,30,ST,2008
389,SIDLI,S03,31,ST,2008
390,BIJNI,S03,33,GEN,2008
391,SORBHOG,S03,40,GEN,2008
392,BHABANIPUR,S03,41,GEN,2008
393,TAMULPUR,S03,58,GEN,2008
394,BARAMA,S03,62,ST,2008
395,CHAPAGURI,S03,63,ST,2008
396,BONGAIGAON,S03,32,GEN,2008
397,ABHAYAPURI NORTH,S03,34,GEN,2008
398,ABHAYAPURI SOUTH,S03,35,SC,2008
399,PATACHARKUCHI,S03,42,GEN,2008
400,BARPETA,S03,43,GEN,2008
401,JANIA,S03,44,GEN,2008
402,BAGHBAR,S03,45,GEN,2008
403,SARUKHETRI,S03,46,GEN,2008
404,CHENGA,S03,47,GEN,2008
405,DHARMAPUR,S03,61,GEN,2008
406,DUDHNAI,S03,36,ST,2008
407,BOKO,S03,48,SC,2008
408,CHAYGAON,S03,49,GEN,2008
409,PALASBARI,S03,50,GEN,2008
410,JALUKBARI,S03,51,GEN,2008
411,DISPUR,S03,52,GEN,2008
412,GAUHATI EAST,S03,53,GEN,2008
413,GAUHATI WEST,S03,54,GEN,2008
414,HAJO,S03,55,GEN,2008
415,BARKHETRY,S03,60,GEN,2008
416,KAMALPUR,S03,56,GEN,2008
417,RANGIYA,S03,57,GEN,2008
418,NALBARI,S03,59,GEN,2008
419,PANERY,S03,64,GEN,2008
420,KALAIGAON,S03,65,GEN,2008
421,SIPAJHAR,S03,66,GEN,2008
422,MANGALDOI,S03,67,SC,2008
423,DALGAON,S03,68,GEN,2008
424,UDALGURI,S03,69,ST,2008
425,MAJBAT,S03,70,GEN,2008
426,DHEKIAJULI,S03,71,GEN,2008
427,BARCHALLA,S03,72,GEN,2008
428,TEZPUR,S03,73,GEN,2008
429,RANGAPARA,S03,74,GEN,2008
430,SOOTEA,S03,75,GEN,2008
431,BISWANATH,S03,76,GEN,2008
432,BEHALI,S03,77,GEN,2008
433,GOHPUR,S03,78,GEN,2008
434,BIHPURIA,S03,109,GEN,2008
435,JAGIROAD,S03,79,SC,2008
436,MARIGAON,S03,80,GEN,2008
437,LAHARIGHAT,S03,81,GEN,2008
438,RAHA,S03,82,SC,2008
439,NOWGONG,S03,86,GEN,2008
440,BARHAMPUR,S03,87,GEN,2008
441,JAMUNAMUKH,S03,90,GEN,2008
442,HOJAI,S03,91,GEN,2008
443,LUMDING,S03,92,GEN,2008
444,DHING,S03,83,GEN,2008
445,BATADROBA,S03,84,GEN,2008
446,RUPOHIHAT,S03,85,GEN,2008
447,SAMAGURI,S03,88,GEN,2008
448,KALIABOR,S03,89,GEN,2008
449,BOKAKHAT,S03,93,GEN,2008
450,SARUPATHAR,S03,94,GEN,2008
451,GOLAGHAT,S03,95,GEN,2008
452,KHUMTAI,S03,96,GEN,2008
453,DERGAON,S03,97,SC,2008
454,JORHAT,S03,98,GEN,2008
455,TITABAR,S03,100,GEN,2008
456,MARIANI,S03,101,GEN,2008
457,TEOK,S03,102,GEN,2008
458,AMGURI,S03,103,GEN,2008
459,NAZIRA,S03,104,GEN,2008
460,MAHMARA,S03,105,GEN,2008
461,SONARI,S03,106,GEN,2008
462,THOWRA,S03,107,GEN,2008
463,SIBSAGAR,S03,108,GEN,2008
464,MORAN,S03,115,GEN,2008
465,DIBRUGARH,S03,116,GEN,2008
466,LAHOWAL,S03,117,GEN,2008
467,DULIAJAN,S03,118,GEN,2008
468,TINGKHONG,S03,119,GEN,2008
469,NAHAR KATIA,S03,120,GEN,2008
470,TINSUKIA,S03,122,GEN,2008
471,DIGBOI,S03,123,GEN,2008
472,MARGHERITA,S03,124,GEN,2008
473,MAJULI,S03,99,ST,2008
474,NAOBOICHA,S03,110,GEN,2008
475,LAKHIMPUR,S03,111,GEN,2008
476,DHAKUAKHANA,S03,112,ST,2008
477,DHEMAJI,S03,113,ST,2008
478,JONAI,S03,114,ST,2008
479,CHABUA,S03,121,GEN,2008
480,DOOM DOOMA,S03,125,GEN,2008
481,SADIYA,S03,126,GEN,2008
482,VALMIKI NAGAR,S04,1,GEN,2008
483,RAMNAGAR,S04,2,SC,2008
484,NARKATIAGANJ,S04,3,GEN,2008
485,BAGAHA,S04,4,GEN,2008
486,LAURIYA,S04,5,GEN,2008
487,SIKTA,S04,9,GEN,2008
488,NAUTAN,S04,6,GEN,2008
489,CHANPATIA,S04,7,GEN,2008
490,BETTIAH,S04,8,GEN,2008
491,RAXAUL,S04,10,GEN,2008
492,SUGAULI,S04,11,GEN,2008
493,NARKATIA,S04,12,GEN,2008
494,HARSIDHI,S04,13,SC,2008
495,GOVINDGANJ,S04,14,GEN,2008
496,KESARIA,S04,15,GEN,2008
497,KALYANPUR,S04,16,GEN,2008
498,PIPRA,S04,17,GEN,2008
499,MOTIHARI,S04,19,GEN,2008
500,MADHUBAN,S04,18,GEN,2008
501,CHIRAIA,S04,20,GEN,2008
502,DHAKA,S04,21,GEN,2008
503,SHEOHAR,S04,22,GEN,2008
504,RIGA,S04,23,GEN,2008
505,BELSAND,S04,30,GEN,2008
506,BATHNAHA,S04,24,SC,2008
507,PARIHAR,S04,25,GEN,2008
508,SURSAND,S04,26,GEN,2008
509,BAJPATTI,S04,27,GEN,2008
510,SITAMARHI,S04,28,GEN,2008
511,RUNNISAIDPUR,S04,29,GEN,2008
512,HARLAKHI,S04,31,GEN,2008
513,BENIPATTI,S04,32,GEN,2008
514,BISFI,S04,35,GEN,2008
515,MADHUBANI,S04,36,GEN,2008
516,KEOTI,S04,86,GEN,2008
517,JALE,S04,87,GEN,2008
518,KHAJAULI,S04,33,GEN,2008
519,BABUBARHI,S04,34,GEN,2008
520,RAJNAGAR,S04,37,SC,2008
521,JHANJHARPUR,S04,38,GEN,2008
522,PHULPARAS,S04,39,GEN,2008
523,LAUKAHA,S04,40,GEN,2008
524,NIRMALI,S04,41,GEN,2008
525,PIPRA,S04,42,GEN,2008
526,SUPAUL,S04,43,GEN,2008
527,TRIVENIGANJ,S04,44,SC,2008
528,CHHATAPUR,S04,45,GEN,2008
529,SINGHESHWAR,S04,72,SC,2008
530,NARPATGANJ,S04,46,GEN,2008
531,RANIGANJ,S04,47,SC,2008
532,FORBESGANJ,S04,48,GEN,2008
533,ARARIA,S04,49,GEN,2008
534,JOKHIHAT,S04,50,GEN,2008
535,SIKTI,S04,51,GEN,2008
536,BAHADURGANJ,S04,52,GEN,2008
537,THAKURGANJ,S04,53,GEN,2008
538,KISHANGANJ,S04,54,GEN,2008
539,KOCHADHAMAN,S04,55,GEN,2008
540,AMOUR,S04,56,GEN,2008
541,BAISI,S04,57,GEN,2008
542,KATIHAR,S04,63,GEN,2008
543,KADWA,S04,64,GEN,2008
544,BALRAMPUR,S04,65,GEN,2008
545,PRANPUR,S04,66,GEN,2008
546,MANIHARI,S04,67,ST,2008
547,BARARI,S04,68,GEN,2008
548,KASBA,S04,58,GEN,2008
549,BANMANKHI,S04,59,SC,2008
550,RUPAULI,S04,60,GEN,2008
551,DHAMDAHA,S04,61,GEN,2008
552,PURNIA,S04,62,GEN,2008
553,KORHA,S04,69,SC,2008
554,ALAMNAGAR,S04,70,GEN,2008
555,BIHARIGANJ,S04,71,GEN,2008
556,MADHEPURA,S04,73,GEN,2008
557,SONBARSHA,S04,74,SC,2008
558,SAHARSA,S04,75,GEN,2008
559,MAHISHI,S04,77,GEN,2008
560,GAURA BAURAM,S04,79,GEN,2008
561,BENIPUR,S04,80,GEN,2008
562,ALINAGAR,S04,81,GEN,2008
563,DARBHANGA RURAL,S04,82,GEN,2008
564,DARBHANGA,S04,83,GEN,2008
565,BAHADURPUR,S04,85,GEN,2008
566,GAIGHAT,S04,88,GEN,2008
567,AURAI,S04,89,GEN,2008
568,BOCHAHAN,S04,91,SC,2008
569,SAKRA,S04,92,SC,2008
570,KURHANI,S04,93,GEN,2008
571,MUZAFFARPUR,S04,94,GEN,2008
572,MINAPUR,S04,90,GEN,2008
573,KANTI,S04,95,GEN,2008
574,BARURAJ,S04,96,GEN,2008
575,PAROO,S04,97,GEN,2008
576,SAHEBGANJ,S04,98,GEN,2008
577,VAISHALI,S04,125,GEN,2008
578,BAIKUNTHPUR,S04,99,GEN,2008
579,BARAULI,S04,100,GEN,2008
580,GOPALGANJ,S04,101,GEN,2008
581,KUCHAIKOTE,S04,102,GEN,2008
582,BHORE,S04,103,SC,2008
583,HATHUA,S04,104,GEN,2008
584,SIWAN,S04,105,GEN,2008
585,ZIRADEI,S04,106,GEN,2008
586,DARAULI,S04,107,SC,2008
587,RAGHUNATHPUR,S04,108,GEN,2008
588,DARAUNDA,S04,109,GEN,2008
589,BARHARIA,S04,110,GEN,2008
590,GORIYAKOTHI,S04,111,GEN,2008
591,MAHARAJGANJ,S04,112,GEN,2008
592,EKMA,S04,113,GEN,2008
593,MANJHI,S04,114,GEN,2008
594,BANIAPUR,S04,115,GEN,2008
595,TARAIYA,S04,116,GEN,2008
596,MARHAURA,S04,117,GEN,2008
597,CHAPRA,S04,118,GEN,2008
598,GARKHA,S04,119,SC,2008
599,AMNOUR,S04,120,GEN,2008
600,PARSA,S04,121,GEN,2008
601,SONEPUR,S04,122,GEN,2008
602,HAJIPUR,S04,123,GEN,2008
603,LALGANJ,S04,124,GEN,2008
604,MAHUA,S04,126,GEN,2008
605,RAJA PAKAR,S04,127,SC,2008
606,RAGHOPUR,S04,128,GEN,2008
607,MAHNAR,S04,129,GEN,2008
608,PATEPUR,S04,130,SC,2008
609,UJIARPUR,S04,134,GEN,2008
610,MORWA,S04,135,GEN,2008
611,SARAIRANJAN,S04,136,GEN,2008
612,MOHIUDDINNAGAR,S04,137,GEN,2008
613,BIBHUTIPUR,S04,138,GEN,2008
614,KUSHESHWAR ASTHAN,S04,78,SC,2008
615,HAYAGHAT,S04,84,GEN,2008
616,KALYANPUR,S04,131,SC,2008
617,WARISNAGAR,S04,132,GEN,2008
618,SAMASTIPUR,S04,133,GEN,2008
619,ROSERA,S04,139,SC,2008
620,CHERIA BARIARPUR,S04,141,GEN,2008
621,BACHHWARA,S04,142,GEN,2008
622,TEGHRA,S04,143,GEN,2008
623,MATIHANI,S04,144,GEN,2008
624,SAHEBPUR KAMAL,S04,145,GEN,2008
625,BEGUSARAI,S04,146,GEN,2008
626,BAKHRI,S04,147,SC,2008
627,SIMRI BAKHTIARPUR,S04,76,GEN,2008
628,HASANPUR,S04,140,GEN,2008
629,ALAULI,S04,148,SC,2008
630,KHAGARIA,S04,149,GEN,2008
631,BELDAUR,S04,150,GEN,2008
